outcode,latitude,longitude,region
LS26,53.75724408444053,-1.442514062618599,Yorkshire and The Humber
LS27,53.74907458198922,-1.6046573057795683,Yorkshire and The Humber
LS28,53.80150426636125,-1.669071083769633,Yorkshire and The Humber
LS29,53.91940546623965,-1.8034713178114132,Yorkshire and The Humber
LS3,53.80141964806878,-1.5630981888411986,Yorkshire and The Humber
LS4,53.80850414838711,-1.5827308064516132,Yorkshire and The Humber
LS5,53.818127606383,-1.6024091028368794,Yorkshire and The Humber
LS6,53.818449559646574,-1.5661372223858638,Yorkshire and The Humber
LS7,53.8177157986173,-1.540577789109765,Yorkshire and The Humber
LS8,53.82148920620728,-1.5125315579310257,Yorkshire and The Humber
LS88,53.751835967741926,-1.5352243709677416,Yorkshire and The Humber
LS9,53.79845045542333,-1.5110973358098085,Yorkshire and The Humber
LS98,53.7735402,-1.5321474999999998,Yorkshire and The Humber
LS99,53.7664261694915,-1.504242694915254,Yorkshire and The Humber
LU1,51.87637425079816,-0.4247152991498453,East of England
LU2,51.890762843478456,-0.3978113746376818,East of England
LU3,51.90583195500398,-0.44262969045772244,East of England
LU4,51.89846632851632,-0.46515091522158136,East of England
LU5,51.90865799912142,-0.5156450852372578,East of England
LU6,51.88113147908755,-0.5325514532319329,East of England
LU7,51.91095669811338,-0.6614609045504992,East of England
LU95,51.91375008333332,-0.662754541666667,East of England
M1,53.47769815287241,-2.236721388510229,North West
M10,53.50280293864466,-2.193893329670331,North West
M11,53.47842198742148,-2.1832421868823038,North West
M12,53.46579563758383,-2.206015929530193,North West
M13,53.46221732677165,-2.2171624304461925,North West
M14,53.44682943101277,-2.2250349632911393,North West
M15,53.46648857534244,-2.252645200210748,North West
M16,53.45605738826617,-2.265140943968349,North West
M17,53.46921527900556,-2.3158123977900584,North West
M18,53.461489152716645,-2.1729371248164444,North West
M19,53.43773607129263,-2.1954580912547526,North West
M2,53.48027198691878,-2.2446542659883724,North West
M20,53.42510405086848,-2.23168441191067,North West
M21,53.43888662129163,-2.273408976148927,North West
M22,53.38503616137827,-2.261243919764284,North West
M23,53.39719597692308,-2.2865191315384608,North West
M24,53.55223193134633,-2.19874168813199,North West
M25,53.53322115488531,-2.279955425484024,North West
M26,53.562141312677646,-2.3337208266060165,North West
M27,53.51219396633771,-2.3381248456014427,North West
M28,53.51643815130008,-2.3979483743104724,North West
M29,53.51503322432424,-2.4702035936936917,North West
M3,53.483549440905236,-2.2522515406538086,North West
M30,53.47599954268693,-2.3670710469887464,North West
M31,53.442648118881124,-2.381490245629379,North West
M32,53.450103735562415,-2.3082938186423476,North West
M33,53.42267469286825,-2.324765841641099,North West
M34,53.45484742381965,-2.1160121765021382,North West
M35,53.497843772025384,-2.152703342415987,North West
M38,53.53008587428569,-2.4203468457142865,North West
M4,53.48492575728164,-2.2307081941747553,North West
M40,53.5026347602014,-2.194025403018449,North West
M41,53.45115445520231,-2.3626460758670573,North West
M43,53.48296412185437,-2.1490823509933796,North West
M44,53.440686246551785,-2.4271722810344842,North West
M45,53.54450640182206,-2.28967387348178,North West
M46,53.525503966906484,-2.4922361985611468,North West
M5,53.47967404701978,-2.28540355430463,North West
M50,53.47658633522731,-2.290195701704553,North West
M52,53.450401580246854,-2.2154305432098775,North West
M6,53.4916051774461,-2.2956274709784315,North West
M60,53.48471671343861,-2.2331240704875084,North West
M61,53.48646237735864,-2.2291695525606543,North West
M7,53.504273800744876,-2.2617443538174995,North West
M8,53.508976077177486,-2.2409037800440954,North West
M9,53.52161529928876,-2.2143852266260136,North West
M90,53.36386873170727,-2.2755147723577234,North West
M99,53.485778472222236,-2.2290491111111113,North West
ME1,51.375274346627485,0.49939405656272395,South East
ME10,51.34264992883452,0.7356911883435627,South East
ME11,51.41367504081629,0.7483144693877548,South East
ME12,51.42458208564441,0.7985524021207141,South East
ME13,51.30569498890538,0.8943744482248536,South East
ME14,51.27477129166621,0.5399169391447343,South East
ME15,51.254880652810286,0.5331136159250595,South East
ME16,51.27348229025634,0.4983708441025644,South East
ME17,51.236591605518306,0.6021857002237142,South East
ME18,51.244129790123466,0.42316458271604934,South East
ME19,51.29268679252704,0.4110719970501459,South East
ME2,51.39123716218409,0.4846909087204571,South East
ME20,51.30514660614156,0.45984317890520615,South East
ME3,51.43131893377471,0.5462570548722803,South East
ME4,51.381394051177956,0.5280968635255836,South East
ME5,51.352294416988556,0.5317516710424701,South East
ME6,51.3245928302919,0.43956456569343444,South East
ME7,51.38039565972215,0.5547678937500014,South East
ME8,51.36224379883186,0.5951808513951985,South East
ME9,51.336139614312316,0.7235960697026,South East
ME99,51.28580706666666,0.5181080666666664,South East
MK1,52.00690919825737,-0.7264065860566453,South East
MK10,52.03779329400192,-0.6951018485742377,South East
MK11,52.04977130482107,-0.8351951944012451,South East
MK12,52.05707655601658,-0.8181025975103737,South East
MK13,52.05225069645202,-0.7895221721419186,South East
MK14,52.059725974842806,-0.7686911018867946,South East
MK15,52.05578041351343,-0.7263638351351356,South East
MK16,52.08819612443441,-0.7207770950226231,South East
MK17,52.00104000567658,-0.6980989735099347,South East
MK18,51.980202672475876,-0.9705302968749983,South East
MK19,52.07192312343096,-0.851509173640167,South East
MK2,51.991765920265756,-0.7255834750830571,South East
MK20,52.07352,-0.7197513333333333,South East
MK3,51.995100357062206,-0.7500532101694908,South East
MK4,52.004151347169895,-0.7782624968553465,South East
MK40,52.13741724569199,-0.47501020357370577,East of England
MK41,52.15032423676892,-0.45076174442896755,East of England
MK42,52.11854137221886,-0.4730297835237506,East of England
MK43,52.11622435971229,-0.549363553956833,East of England
MK44,52.187954866967395,-0.4297515930101471,East of England
MK45,52.030702527714794,-0.4730478863122131,East of England
MK46,52.15357876178662,-0.6956277518610425,South East
MK5,52.01949563768113,-0.7773613655394541,South East
MK6,52.02922878068178,-0.7392768079545452,South East
MK7,52.02069756773219,-0.692535423135464,South East
MK77,52.04111056521741,-0.8160431159420295,South East
MK8,52.035675220833454,-0.8097191166666663,South East
MK9,52.03945230600293,-0.7510595534407005,South East
MK98,52.05547099999997,-0.7602590000000001,South East
ML1,55.797720014587014,-3.9771135391680037,Scotland
ML10,55.68502347103271,-4.060959279596981,Scotland
ML11,55.666205729579595,-3.788550395717679,Scotland
ML12,55.57466235784327,-3.5873197769607783,Scotland
ML2,55.77657524007382,-3.9155477313019396,Scotland
ML3,55.7707560656124,-4.052901558875206,Scotland
ML4,55.81871403776235,-4.021427166433572,Scotland
ML5,55.859799397692306,-4.030663143076932,Scotland
ML6,55.867862643002276,-3.963345772819474,Scotland
ML7,55.829715576086976,-3.7952228717391336,Scotland
ML8,55.72792552152325,-3.8380968178808006,Scotland
ML9,55.725687808219234,-3.968494193026146,Scotland
N1,51.537582310768194,-0.09821729020279914,London
N10,51.59391702369174,-0.1442874363277387,London
N11,51.613915871794674,-0.13735131558185545,London
N12,51.61536933824672,-0.17848332350659232,London
N13,51.62105224913878,-0.10370426980482196,London
N14,51.63329218744685,-0.12996671840542803,London
N15,51.58040879758064,-0.08674865161290402,London
N16,51.564459177962114,-0.07678429280910522,London
N17,51.597276366513206,-0.07099097180667434,London
N18,51.6135713725932,-0.06449615855039642,London
N19,51.565453111111445,-0.1280396780402445,London
N1C,51.53664629999999,-0.12579369999999998,London
N1P,51.5389785749997,-0.10339466500000109,London
N2,51.59029696020958,-0.16858706910994764,London
N20,51.629562997760445,-0.1747021131019045,London
N21,51.63539321964123,-0.09958756599788869,London
N22,51.5999243410648,-0.11412035673981327,London
N3,51.600423946263454,-0.19408813602015154,London
N4,51.570478214605956,-0.10524789365791186,London
N5,51.55379061433842,-0.09855869962917163,London
N6,51.571493350058454,-0.14076423337222793,London
N7,51.554094194341786,-0.1180737589175895,London
N8,51.58239731645603,-0.12012619359642622,London
N81,51.57983628571428,-0.09708514285714284,London
N9,51.62778916602637,-0.05889308301306667,London
NE1,54.97251802111607,-1.6130307692307693,North East
NE10,54.94843118280735,-1.5569556180631108,North East
NE11,54.94008613165274,-1.6318534691876763,North East
NE12,55.02562108400749,-1.5701478363410093,North East
NE13,55.04147230427051,-1.6478974750889677,North East
NE15,54.983687666101595,-1.7199820593220343,North East
NE16,54.934828052004264,-1.6935801061755131,North East
NE17,54.916046044776124,-1.8189814726368145,North East
NE18,55.038624987341755,-1.8605072658227846,North East
NE19,55.17899455416663,-2.0951345666666654,North East
NE2,54.98619900886264,-1.6064943353028052,North East
NE20,55.05223098347108,-1.777985150413228,North East
NE21,54.958828322448944,-1.719675853061223,North East
NE22,55.13737926080003,-1.584254945599999,North East
NE23,55.083739176932355,-1.5855185452898566,North East
NE24,55.12275948412171,-1.5211205179957579,North East
NE25,55.0496643606169,-1.4890106239620424,North East
NE26,55.046927403148,-1.4613926380145263,North East
NE27,55.03065227625546,-1.5114781073059325,North East
NE28,55.001138064999985,-1.5189772071428558,North East
NE29,55.01192376249101,-1.469741929036931,North East
NE3,55.00980074074081,-1.6335350196408644,North East
NE30,55.019792567786766,-1.4428920567786796,North East
NE31,54.971801405864134,-1.5122325246913566,North East
NE32,54.96978384892888,-1.4844016753100358,North East
NE33,54.992121021086966,-1.4312959261962732,North East
NE34,54.97280489560897,-1.423272065451534,North East
NE35,54.95287310191083,-1.4628165095541408,North East
NE36,54.947489960629916,-1.4434558070866148,North East
NE37,54.91138210789503,-1.5283459868421065,North East
NE38,54.895008280822076,-1.5258567636986318,North East
NE39,54.926269877659564,-1.7577881755319142,North East
NE4,54.97279183755862,-1.6437997061032887,North East
NE40,54.96604568092105,-1.770154253289473,North East
NE41,54.97563120175443,-1.8216350964912285,North East
NE42,54.96230323214296,-1.853700642857143,North East
NE43,54.94965009737826,-1.9015040337078644,North East
NE44,54.944094224489795,-1.9804134591836735,North East
NE45,54.97674093534485,-2.0184941293103447,North East
NE46,54.97792418143117,-2.104214827086895,North East
NE47,54.9302694234234,-2.24742300750751,North East
NE48,55.13194022020205,-2.2671033050505054,North East
NE49,54.96649782941182,-2.460841644117647,North East
NE5,54.99548453005069,-1.6889430839971045,North East
NE6,54.97725435736834,-1.567578769133463,North East
NE61,55.1773793063202,-1.6859004566768718,North East
NE62,55.16109604575168,-1.5930952124183007,North East
NE63,55.177369032818646,-1.5613664652509667,North East
NE64,55.184044615740724,-1.516660092592593,North East
NE65,55.31067004045308,-1.7396198478964429,North East
NE66,55.42645147938557,-1.7264283637833462,North East
NE67,55.53485148120301,-1.6922645112781953,North East
NE68,55.57228290756303,-1.6606130084033617,North East
NE69,55.60508555813953,-1.718643906976744,North East
NE7,54.99729765775414,-1.5796873663101603,North East
NE70,55.59209785507247,-1.816230115942029,North East
NE71,55.552970483412345,-2.040535843601897,North East
NE8,54.95640033687446,-1.6048597276176058,North East
NE82,54.93941066666667,-1.6150123333333335,North East
NE83,54.93435537500001,-1.6156444999999997,North East
NE85,54.92866183333332,-1.599628888888889,North East
NE88,54.94733881818181,-1.6119442727272726,North East
NE89,54.900683,-1.536144,North East
NE9,54.93164668159698,-1.5878913193768271,North East
NE92,54.94178644680853,-1.6149850638297876,North East
NE98,54.97079673333333,-1.6006160666666667,North East
NE99,54.96791339201899,-1.6148707969483465,North East
NG1,52.95463988336404,-1.1474290920810268,East Midlands
NG10,52.89989373656328,-1.2820819825889527,East Midlands
NG11,52.899689947462065,-1.174069682991986,East Midlands
NG12,52.910584928453844,-1.0601471644736862,East Midlands
NG13,52.94877305389219,-0.924980822754491,East Midlands
NG14,53.013121415855295,-1.0430077997218312,East Midlands
NG15,53.04486924317812,-1.2027796540930988,East Midlands
NG16,53.02641006442359,-1.2984942981755991,East Midlands
NG17,53.1161926792261,-1.2610853396130302,East Midlands
NG18,53.1409593408286,-1.185886286390537,East Midlands
NG19,53.159998307086624,-1.1975481717967091,East Midlands
NG2,52.937495911654295,-1.1372334971804683,East Midlands
NG20,53.20818449521532,-1.1858369605263146,East Midlands
NG21,53.14395880503144,-1.1055726650943398,East Midlands
NG22,53.17759353372437,-0.9701994076246347,East Midlands
NG23,53.1136146919487,-0.8003374877479593,East Midlands
NG24,53.07039667526349,-0.8015312245017592,East Midlands
NG25,53.07429319033236,-0.950975202416919,East Midlands
NG3,52.96771989368028,-1.1301690193308536,East Midlands
NG31,52.91333392549784,-0.6418060854206815,East Midlands
NG32,52.94688385138893,-0.6510753541666674,East Midlands
NG33,52.82048281904761,-0.582517641904762,East Midlands
NG34,52.98788202340298,-0.39544899304237907,East Midlands
NG4,52.9711931103789,-1.0869140840197702,East Midlands
NG5,52.996967044111855,-1.1435365573060277,East Midlands
NG6,52.997297915122054,-1.19145028390244,East Midlands
NG7,52.95845485494024,-1.1782408081096472,East Midlands
NG70,53.15411028571426,-1.187353523809524,East Midlands
NG8,52.96359142979046,-1.2148917788516014,East Midlands
NG80,52.93570383018866,-1.1920184150943405,East Midlands
NG9,52.92644219387785,-1.232558624768088,East Midlands
NG90,52.92659375862069,-1.1927716896551723,East Midlands
NN1,52.2415503359323,-0.8913133569286023,East Midlands
NN10,52.293022650250236,-0.5990282662771281,East Midlands
NN11,52.24438381774818,-1.174244064408397,East Midlands
NN12,52.127497539982976,-0.9951440748065383,East Midlands
NN13,52.03274195777784,-1.1471814233333273,East Midlands
NN14,52.4118523845648,-0.7074257196569906,East Midlands
NN15,52.38404025539898,-0.7047011408450691,East Midlands
NN16,52.40314678260872,-0.6987088935532226,East Midlands
NN17,52.500077022865874,-0.6810302522865868,East Midlands
NN18,52.47915912516129,-0.7098821974193555,East Midlands
NN2,52.259309148683045,-0.8810137867459651,East Midlands
NN29,52.26222417857149,-0.6653152708333346,East Midlands
NN3,52.26267223320608,-0.8439960965648862,East Midlands
NN4,52.22094110356706,-0.8981765782508595,East Midlands
NN5,52.245549078431104,-0.9320439641943706,East Midlands
NN6,52.319857256359896,-0.9437540267449425,East Midlands
NN7,52.215575801962494,-0.9211578215878722,East Midlands
NN8,52.29847003270095,-0.6923096199052152,East Midlands
NN9,52.31288939778528,-0.6145266925042587,East Midlands
NN99,52.2364265,-0.901811,East Midlands
NP1,51.616917378411216,-3.116498887810785,Wales
NP10,51.58007148724821,-3.0432146536912765,Wales
NP11,51.644191051823505,-3.131752734165071,Wales
NP12,51.66860419826745,-3.197708950914341,Wales
NP13,51.73543347875817,-3.141061991830066,Wales
NP15,51.72310362111795,-2.8894478488612783,Wales
NP16,51.64892988090373,-2.6865063511293514,Wales
NP18,51.60474513917515,-2.942762671821306,Wales
NP19,51.58644311492638,-2.9613715374912415,Wales
NP2,51.71214997634932,-3.2253185627653194,Wales
NP20,51.590033185730256,-3.0042807570806036,Wales
NP22,51.77127942447129,-3.2575597311178215,Wales
NP23,51.78453412944676,-3.1980880039525728,Wales
NP24,51.72139237499995,-3.2386122125,Wales
NP25,51.80429948501368,-2.722867970027253,Wales
NP26,51.59055974069452,-2.7755443548387206,Wales
NP3,51.7651957423153,-3.1759189849574962,Wales
NP4,51.69347608584946,-3.0396131422335366,Wales
NP44,51.65149937540256,-3.0274793985833903,Wales
NP5,51.77033259861248,-2.793090964321102,Wales
NP6,51.62081651067238,-2.781766896478111,Wales
NP7,51.82825251191399,-3.0123703697156055,Wales
NP8,51.85762849145306,-3.141234824786328,Wales
NP9,51.58916058029193,-2.9890462773722644,Wales
NP90,51.574853,-2.909866,Wales
NPT,51.58938592800996,-2.989842483243691,Wales
NR1,52.6289447356507,1.3087453613581232,East of England
NR10,52.73493136046522,1.2447724058139524,East of England
NR11,52.840368818181865,1.275070515151514,East of England
NR12,52.757498431018945,1.465645397655544,East of England
NR13,52.63486643877554,1.463575991365777,East of England
NR14,52.56603352304805,1.375066402634056,East of England
NR15,52.50534319546745,1.2663184999999972,East of England
NR16,52.478169659758215,1.05435785492228,East of England
NR17,52.51606223916315,0.9967317309417049,East of England
NR18,52.57091476009779,1.1097414149326805,East of England
NR19,52.67601194225984,0.9310135429975454,East of England
NR2,52.63081472514074,1.2852050703564735,East of England
NR20,52.72099847228143,0.9790262963752672,East of England
NR21,52.84037202997864,0.8504636509635981,East of England
NR22,52.892798689189206,0.8628148783783783,East of England
NR23,52.9491601792829,0.8579232231075699,East of England
NR24,52.85779717721515,1.045485198312237,East of England
NR25,52.91997513131314,1.0833534898989896,East of England
NR26,52.937524973988474,1.2113670375722554,East of England
NR27,52.925117431492794,1.2997171288343545,East of England
NR28,52.82228865079369,1.3966581803751799,East of England
NR29,52.68963124785277,1.6419974368098147,East of England
NR3,52.64331341585038,1.2950675209260947,East of England
NR30,52.617763376320326,1.7269994042232253,East of England
NR31,52.57668196549258,1.7096678540618266,East of England
NR32,52.487829003462416,1.7330443351800362,East of England
NR33,52.45572684485973,1.7183148317756982,East of England
NR34,52.439627609375044,1.5827312625000034,East of England
NR35,52.46141639171378,1.433054421845573,East of England
NR4,52.613746431547625,1.258999183035714,East of England
NR5,52.64148372500004,1.2379056657894743,East of England
NR6,52.661216065656646,1.2836596729797962,East of England
NR7,52.64520041741709,1.3332153490990897,East of England
NR8,52.67647451486985,1.2076588197026012,East of England
NR9,52.63134728589419,1.113733152392948,East of England
NR99,52.626632199999996,1.3091852,East of England
NW1,51.53232576272117,-0.14275495711835273,London
NW10,51.53922200522415,-0.24887827627535436,London
NW11,51.578726987246334,-0.19839256115941986,London
NW1W,51.53079177333449,-0.13540889666666678,London
NW2,51.5595389780855,-0.2182968742791242,London
NW26,51.53311779211487,-0.2158104408602146,London
NW3,51.552578304956874,-0.17318414188218198,London
NW4,51.58738708664504,-0.2237215680781788,London
NW5,51.5515455797494,-0.14475351025810942,London
NW6,51.54016169598209,-0.1955625761940842,London
NW7,51.61499314648298,-0.23600716678752762,London
NW8,51.53176956952061,-0.17473662659380626,London
NW9,51.58655308582543,-0.2534578560901624,London
OL1,53.546773373477194,-2.1059832503382694,North West
OL10,53.590309258896774,-2.222768377224205,North West
OL11,53.60620382722881,-2.174037613683487,North West
OL12,53.63449584802633,-2.1654010026315826,North West
OL13,53.70086828180729,-2.204204774078472,North West
OL14,53.71425761909553,-2.1009269407035194,Yorkshire and The Humber
OL15,53.6435865537975,-2.1026012009493655,North West
OL16,53.61330407491821,-2.1386140944625516,North West
OL2,53.57132309527497,-2.1094518923315237,North West
OL3,53.55248799457245,-2.011428270013572,North West
OL4,53.542355529644354,-2.075766703557308,North West
OL5,53.51673672157767,-2.040694417633409,North West
OL6,53.49263883775802,-2.088425191002952,North West
OL7,53.48938563572671,-2.1061704746059546,North West
OL8,53.52696980462719,-2.1169706469580083,North West
OL9,53.53894805727553,-2.1418108397832794,North West
OL95,53.55635400000002,-2.1053989999999994,North West
OX1,51.74693912053189,-1.2623027456747442,South East
OX10,51.605728763648465,-1.1294231744340901,South East
OX11,51.60099916108663,-1.2499359557801648,South East
OX12,51.595946398006326,-1.425103777607365,South East
OX13,51.67589498360657,-1.3487077032786896,South East
OX14,51.668338890104394,-1.2781524505221349,South East
OX15,52.032980983349724,-1.4023020656219434,South East
OX16,52.06358810268789,-1.3391503876026951,South East
OX17,52.07251899542862,-1.2921586022857152,East Midlands
OX18,51.76235237298224,-1.5923438377230261,South East
OX2,51.7633166308527,-1.27758642857143,South East
OX20,51.85432562290504,-1.3565689301676003,South East
OX25,51.90059445150495,-1.2076439147157179,South East
OX26,51.90119477920147,-1.1513214310474884,South East
OX27,51.93344694988063,-1.1493848281622907,South East
OX28,51.78433634219511,-1.4857614777015484,South East
OX29,51.792872584690464,-1.440121783387622,South East
OX3,51.760357645344854,-1.215485620469085,South East
OX33,51.7567011648936,-1.143517308510638,South East
OX39,51.70352987345682,-0.9169322283950639,South East
OX4,51.728543641420664,-1.2142804729783145,South East
OX44,51.69992097130245,-1.133839977924946,South East
OX49,51.64903182524267,-1.0021737572815546,South East
OX5,51.85989774116711,-1.2932845960061485,South East
OX6,51.909009671705,-1.1688504830713404,South East
OX7,51.89868729232501,-1.49538320195973,South East
OX8,51.78232722843723,-1.4988126473099923,South East
OX9,51.70315633881437,-1.0402634781479905,South East
PA1,55.844905390355976,-4.4203539012629145,Scotland
PA10,55.83285261744965,-4.5499237919463065,Scotland
PA11,55.85715371910115,-4.583897801498129,Scotland
PA12,55.796680731343294,-4.618934462686566,Scotland
PA13,55.889323316981134,-4.6250261735849065,Scotland
PA14,55.928289047080995,-4.6668377758945345,Scotland
PA15,55.94284174684892,-4.7469829884453905,Scotland
PA16,55.94269441036725,-4.797959573434117,Scotland
PA17,55.869280602409624,-4.874842385542169,Scotland
PA18,55.89139481944447,-4.880104027777779,Scotland
PA19,55.95242396084337,-4.821309722891563,Scotland
PA2,55.82972049420529,-4.434329713576162,Scotland
PA20,55.83428552000002,-5.056937978461536,Scotland
PA21,55.90295373584905,-5.2503608867924525,Scotland
PA22,55.97024635294119,-5.122151352941176,Scotland
PA23,55.95397114677101,-4.933172272015655,Scotland
PA24,56.154815529411756,-4.90413994117647,Scotland
PA25,56.214303666666666,-5.043352333333334,Scotland
PA26,56.259676,-4.935510777777778,Scotland
PA27,56.14848184615385,-5.077505730769231,Scotland
PA28,55.43386889122809,-5.605592210526314,Scotland
PA29,55.807160466666694,-5.47332608888889,Scotland
PA3,55.851323620184,-4.443884460550461,Scotland
PA30,56.013523531914906,-5.449523957446809,Scotland
PA31,56.051500340823985,-5.4567240262172385,Scotland
PA32,56.19755523529412,-5.126920735294118,Scotland
PA33,56.37468481818182,-5.044867568181818,Scotland
PA34,56.40152110937482,-5.497936697265627,Scotland
PA35,56.406798382978735,-5.227694170212767,Scotland
PA36,56.51999775000001,-4.77293775,Scotland
PA37,56.463385732758624,-5.39841795689655,Scotland
PA38,56.59424772222223,-5.335187138888891,Scotland
PA39,56.67328792500001,-5.106513475000001,Scotland
PA4,55.87535495888592,-4.395523367374004,Scotland
PA40,56.71387762500001,-4.964681125000001,Scotland
PA41,55.674464799999996,-5.7425467999999995,Scotland
PA42,55.638701643835624,-6.187616178082192,Scotland
PA43,55.75581385999998,-6.2846109599999975,Scotland
PA44,55.79772136363636,-6.2883060454545445,Scotland
PA45,55.81953914285714,-6.166867142857143,Scotland
PA46,55.86120294117649,-6.119572176470589,Scotland
PA47,55.6819894,-6.503999666666667,Scotland
PA48,55.73906683333333,-6.383814666666667,Scotland
PA49,55.779848375,-6.389937625,Scotland
PA5,55.83165394908614,-4.509968608355089,Scotland
PA6,55.86303842857138,-4.534327387755096,Scotland
PA60,55.876325227272716,-5.918321727272726,Scotland
PA61,56.07118555555556,-6.201543111111111,Scotland
PA62,56.359242,-5.851459,Scotland
PA63,56.38174,-5.715812,Scotland
PA64,56.44650850000001,-5.691080749999999,Scotland
PA65,56.469079375,-5.725281625,Scotland
PA66,56.327396,-6.339704,Scotland
PA67,56.313730400000004,-6.231951266666667,Scotland
PA68,56.43637566666666,-6.142563,Scotland
PA69,56.379574250000005,-6.0776062500000005,Scotland
PA7,55.90611769387754,-4.502830462585031,Scotland
PA70,56.364393666666665,-6.027656333333333,Scotland
PA71,56.480681000000004,-5.9814834999999995,Scotland
PA72,56.51868319047619,-5.967456190476192,Scotland
PA73,56.4959175,-6.183676833333332,Scotland
PA74,56.532946,-6.229724,Scotland
PA75,56.614027414285715,-6.106965500000002,Scotland
PA76,56.333523,-6.394920142857143,Scotland
PA77,56.49517512195121,-6.878410195121951,Scotland
PA78,56.62640639999999,-6.5458148000000005,Scotland
PA8,55.901275587412556,-4.453142479020978,Scotland
PA80,56.798571062499995,-6.770946020833333,Scotland
PA81,57.23135853521128,-7.3477061126760566,Scotland
PA82,57.596931100000006,-7.305903924999997,Scotland
PA83,57.76516183333333,-7.0099618333333344,Scotland
PA84,57.86972060000001,-6.6909556,Scotland
PA85,57.87812233333333,-6.855458333333332,Scotland
PA86,58.24754947428574,-6.4673809828571445,Scotland
PA87,58.20975891949153,-6.372691800847459,Scotland
PA88,57.45022228846154,-7.3440172115384605,Scotland
PA9,55.811215355263144,-4.550264105263159,Scotland
PA98,55.860631,-4.429746,Scotland
PE1,52.59118311105677,-0.24860741743789755,East of England
PE10,52.77312649209914,-0.37806679345372374,East Midlands
PE11,52.80691665252711,-0.16403482684485715,East Midlands
PE12,52.78600458919266,0.01735625651041665,East Midlands
PE13,52.668879347252755,0.1396569194139196,East of England
PE14,52.639393291880836,0.20103717677286778,East of England
PE15,52.53897344982692,0.08613492301038068,East of England
PE16,52.454937501347594,0.04904787061994621,East of England
PE17,52.38100175736091,-0.11705341057797178,East of England
PE18,52.32312849360449,-0.21258565930232542,East of England
PE19,52.23645533896098,-0.26319219220779233,East of England
PE2,52.56824625156325,-0.2737908162578177,East of England
PE20,52.93274970182852,-0.10166337552742613,East Midlands
PE21,52.9746364254328,-0.02355705259653793,East Midlands
PE22,53.047857793756954,0.040909061315496105,East Midlands
PE23,53.17279970989009,0.0906283626373625,East Midlands
PE24,53.164616894736845,0.2680555000000001,East Midlands
PE25,53.15215490614859,0.33448925997842666,East Midlands
PE26,52.45263503611747,-0.11554706997742664,East of England
PE27,52.330752434548074,-0.07518381781376525,East of England
PE28,52.35823953996721,-0.19062629255029884,East of England
PE29,52.334536038132015,-0.1808686771860629,East of England
PE3,52.58626594966762,-0.27731629819563164,East of England
PE30,52.75886243136092,0.4132993372781058,East of England
PE31,52.876334312999965,0.564872297,East of England
PE32,52.72910765820899,0.6228266208955234,East of England
PE33,52.65102065600002,0.46237740800000054,East of England
PE34,52.72769511619052,0.34184556380952336,East of England
PE35,52.82749293333333,0.5104544,East of England
PE36,52.938142345588204,0.5053041151960788,East of England
PE37,52.64396603313835,0.6932763976608181,East of England
PE38,52.592189165289376,0.37653958016528977,East of England
PE4,52.612092196891176,-0.26507107124352386,East of England
PE5,52.57797396969697,-0.3458774393939393,East of England
PE6,52.65501538858046,-0.2553271712926255,East Midlands
PE7,52.53832674999999,-0.20861538849431832,East of England
PE8,52.527546211793,-0.44066630565583664,East Midlands
PE9,52.653757066365024,-0.4779149849170452,East Midlands
PE99,52.614034785714296,-0.28720535714285705,East of England
PH1,56.41828933161632,-3.47335621120412,Scotland
PH10,56.605026656307224,-3.356537786106035,Scotland
PH11,56.63951792788461,-3.2358547259615396,Scotland
PH12,56.57573019417473,-3.156717805825243,Scotland
PH13,56.538981597014896,-3.277366432835823,Scotland
PH14,56.450735402597395,-3.187744181818182,Scotland
PH15,56.611060084444524,-3.9311759199999985,Scotland
PH16,56.705907851851784,-3.79702985925926,Scotland
PH17,56.68595786666666,-4.369260200000001,Scotland
PH18,56.77529940816328,-3.8931514285714286,Scotland
PH19,56.9344825,-4.254680499999999,Scotland
PH2,56.38606016913947,-3.4088086130563893,Scotland
PH20,57.05580946875,-4.147534578125,Scotland
PH21,57.09005864,-4.020876151999999,Scotland
PH22,57.198593432258065,-3.8127994774193543,Scotland
PH23,57.28706481578947,-3.800112631578948,Scotland
PH24,57.25845929629629,-3.7409211851851865,Scotland
PH25,57.26528097297298,-3.645844027027028,Scotland
PH26,57.32968851552794,-3.606170602484472,Scotland
PH3,56.30127839310339,-3.705250396551722,Scotland
PH30,56.792201,-4.601239,Scotland
PH31,56.891934250000006,-4.821055450000001,Scotland
PH32,57.144016086956526,-4.6838703695652155,Scotland
PH33,56.814913569149006,-5.083992056737588,Scotland
PH34,56.91438930303029,-4.928613666666668,Scotland
PH35,57.075092000000005,-4.88694552631579,Scotland
PH36,56.71950772499999,-5.855004900000001,Scotland
PH37,56.841916166666664,-5.494455333333334,Scotland
PH38,56.852152,-5.7400918333333335,Scotland
PH39,56.9120511875,-5.8418714375,Scotland
PH4,56.26370369565219,-3.779434000000001,Scotland
PH40,56.962197,-5.8000115999999995,Scotland
PH41,57.00355209523807,-5.8262911428571424,Scotland
PH42,56.8680465,-6.1916055,Scotland
PH43,57.013629,-6.281956,Scotland
PH44,57.056794,-6.503243,Scotland
PH49,56.678438711111106,-5.1148805333333325,Scotland
PH5,56.32939310869565,-3.829717108695651,Scotland
